country;type_community;marital_status;educatational;gender;age;occupation;household_compostion;support_refugees
CESKA REPUBLIKA;Small/middle town;Widow: without children;18;Man;61;Business proprietors, etc.;1;4
CESKA REPUBLIKA;Rural area or village;(Re-)Married: children this marriage;20;Woman;52;Employed position, at desk;1;4
CESKA REPUBLIKA;Small/middle town;(Re-)Married: children this marriage;25;Woman;37;Responsible for ordinary shopping, etc.;1;4
CESKA REPUBLIKA;Small/middle town;(Re-)Married: children this marriage;19;Woman;41;Skilled manual worker;3;4
CESKA REPUBLIKA;Small/middle town;Single: without children;21;Woman;23;Owner of a shop, craftsmen, etc.;2;3
CESKA REPUBLIKA;Rural area or village;Single liv w partner: without children;18;Woman;27;Employed position, at desk;1;4
CESKA REPUBLIKA;Small/middle town;Widow: without children;18;Woman;66;Retired, unable to work;1;3
CESKA REPUBLIKA;Small/middle town;Widow: without children;18;Woman;78;Retired, unable to work;1;3
CESKA REPUBLIKA;Small/middle town;(Re-)Married: children this marriage;18;Man;38;Unemployed, temporarily not working;2;3
CESKA REPUBLIKA;Small/middle town;Widow: without children;18;Man;74;Retired, unable to work;1;5
CESKA REPUBLIKA;Large town;Single: with children;18;Woman;42;Employed position, at desk;1;3
CESKA REPUBLIKA;Small/middle town;(Re-)Married: children prev marriage;17;Woman;43;Owner of a shop, craftsmen, etc.;3;4
CESKA REPUBLIKA;Small/middle town;Widow: without children;18;Woman;68;Retired, unable to work;1;4
CESKA REPUBLIKA;Small/middle town;(Re-)Married: children this marriage;21;Man;43;Owner of a shop, craftsmen, etc.;2;4
CESKA REPUBLIKA;Small/middle town;Divorced/Separated: with children;18;Woman;47;Employed position, at desk;2;4
CESKA REPUBLIKA;Rural area or village;(Re-)Married: children this marriage;18;Woman;48;Employed position, at desk;1;4
CESKA REPUBLIKA;Rural area or village;(Re-)Married: without children;19;Woman;52;Employed position, at desk;1;4
CESKA REPUBLIKA;Large town;Divorced/Separated: with children;19;Woman;50;Employed position, at desk;2;3
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;25;Man;37;Employed professional (employed doctor, etc.);2;3
CESKA REPUBLIKA;Small/middle town;Single liv w partner: childr this union;25;Woman;30;Employed professional (employed doctor, etc.);2;5
CESKA REPUBLIKA;Small/middle town;Divorced/Separated: with children;18;Woman;42;Employed position, travelling;1;2
CESKA REPUBLIKA;Large town;(Re-)Married: without children;18;Man;70;Retired, unable to work;2;1
CESKA REPUBLIKA;Small/middle town;Divorced/Separated: without children;21;Man;64;Retired, unable to work;2;4
CESKA REPUBLIKA;Small/middle town;(Re-)Married: children this marriage;22;Woman;46;Employed position, service job;4;4
CESKA REPUBLIKA;Small/middle town;(Re-)Married: children this marriage;22;Woman;30;Responsible for ordinary shopping, etc.;4;4
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;16;Woman;71;Retired, unable to work;2;4
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;19;Man;70;Retired, unable to work;2;4
CESKA REPUBLIKA;Small/middle town;(Re-)Married: children this marriage;22;Man;50;Employed position, at desk;4;4
CESKA REPUBLIKA;Rural area or village;(Re-)Married: children this marriage;18;Man;46;Employed professional (employed doctor, etc.);3;1
CESKA REPUBLIKA;Rural area or village;Widow: without children;17;Man;70;Retired, unable to work;1;3
CESKA REPUBLIKA;Rural area or village;(Re-)Married: children this marriage;18;Woman;48;Middle management, etc.;3;2
CESKA REPUBLIKA;Large town;Single: without children;18;Man;48;Unskilled manual worker, etc.;1;3
CESKA REPUBLIKA;Rural area or village;(Re-)Married: children this marriage;26;Woman;28;Responsible for ordinary shopping, etc.;1;4
CESKA REPUBLIKA;Large town;Divorced/Separated: without children;18;Woman;56;Unemployed, temporarily not working;1;4
CESKA REPUBLIKA;Large town;(Re-)Married: without children;20;Woman;54;Employed position, at desk;2;4
CESKA REPUBLIKA;Large town;Single: without children;20;Man;34;Employed position, service job;1;4
CESKA REPUBLIKA;Large town;Divorced/Separated: without children;18;Man;53;Skilled manual worker;1;4
CESKA REPUBLIKA;Large town;(Re-)Married: without children;19;Man;58;Skilled manual worker;2;4
CESKA REPUBLIKA;Large town;(Re-)Married: without children;20;Man;69;Retired, unable to work;2;3
CESKA REPUBLIKA;Small/middle town;Divorced/Separated: without children;18;Woman;48;Middle management, etc.;1;1
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;18;Woman;60;Retired, unable to work;2;1
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;18;Man;71;Retired, unable to work;2;2
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;18;Man;65;Employed position, travelling;2;2
CESKA REPUBLIKA;Small/middle town;Widow: without children;18;Woman;68;Retired, unable to work;1;3
CESKA REPUBLIKA;Small/middle town;(Re-)Married: children this marriage;19;Man;36;Middle management, etc.;2;3
CESKA REPUBLIKA;Rural area or village;(Re-)Married: children this marriage;25;Woman;31;Employed position, at desk;2;3
CESKA REPUBLIKA;Rural area or village;Single liv w partner: childr this union;18;Man;44;Owner of a shop, craftsmen, etc.;2;4
CESKA REPUBLIKA;Rural area or village;Single liv w partner: childr this union;19;Woman;40;Employed position, at desk;2;3
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;19;Man;65;Retired, unable to work;2;2
CESKA REPUBLIKA;Small/middle town;Single: without children;98;Man;17;Student;2;4
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;18;Woman;67;Retired, unable to work;2;3
CESKA REPUBLIKA;Large town;Single: without children;20;Man;41;Employed position, at desk;1;2
CESKA REPUBLIKA;Large town;Divorced/Separated: with children;19;Man;61;Middle management, etc.;2;2
CESKA REPUBLIKA;Large town;Single: without children;98;Woman;17;Student;3;5
CESKA REPUBLIKA;Rural area or village;(Re-)Married: without children;20;Woman;65;Retired, unable to work;2;3
CESKA REPUBLIKA;Rural area or village;Single: without children;98;Woman;22;Student;4;2
CESKA REPUBLIKA;Rural area or village;(Re-)Married: children this/prev marriage;22;Man;33;Employed position, travelling;2;3
CESKA REPUBLIKA;Rural area or village;(Re-)Married: without children;21;Man;58;Employed position, at desk;2;3
CESKA REPUBLIKA;Rural area or village;(Re-)Married: children this marriage;20;Man;45;Employed position, travelling;3;2
CESKA REPUBLIKA;Rural area or village;(Re-)Married: children this marriage;26;Man;38;Employed professional (employed doctor, etc.);2;2
CESKA REPUBLIKA;Large town;Divorced/Separated: with children;21;Woman;61;Professional (lawyer, etc.);1;2
CESKA REPUBLIKA;Large town;Divorced/Separated: without children;22;Woman;59;Employed position, at desk;1;2
CESKA REPUBLIKA;Large town;Single: without children;28;Woman;45;Employed position, at desk;1;3
CESKA REPUBLIKA;Rural area or village;(Re-)Married: without children;18;Man;75;Employed position, at desk;2;2
CESKA REPUBLIKA;Rural area or village;(Re-)Married: without children;18;Man;66;Retired, unable to work;2;3
CESKA REPUBLIKA;Rural area or village;(Re-)Married: without children;18;Woman;69;Retired, unable to work;2;4
CESKA REPUBLIKA;Large town;Single liv w partner: without children;0;Man;52;Skilled manual worker;2;4
CESKA REPUBLIKA;Large town;(Re-)Married: without children;19;Woman;59;Employed position, at desk;2;4
CESKA REPUBLIKA;Small/middle town;Single liv w partner: without children;24;Man;35;Middle management, etc.;2;3
CESKA REPUBLIKA;Small/middle town;(Re-)Married: children this marriage;24;Woman;38;Middle management, etc.;2;3
CESKA REPUBLIKA;Rural area or village;Single liv w partner: without children;21;Woman;27;Middle management, etc.;2;4
CESKA REPUBLIKA;Small/middle town;Divorced/Separated: without children;18;Woman;55;Retired, unable to work;1;4
CESKA REPUBLIKA;Small/middle town;Single liv w partner: without children;19;Man;43;Unskilled manual worker, etc.;2;2
CESKA REPUBLIKA;Small/middle town;Widow: without children;19;Woman;69;Retired, unable to work;1;2
CESKA REPUBLIKA;Small/middle town;Single liv w partner: childr this union;19;Woman;34;Responsible for ordinary shopping, etc.;3;4
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;20;Man;62;Retired, unable to work;2;4
CESKA REPUBLIKA;Small/middle town;Divorced/Separated: with children;22;Man;60;Skilled manual worker;2;4
CESKA REPUBLIKA;Rural area or village;Widow: with children;18;Woman;46;Unemployed, temporarily not working;2;4
CESKA REPUBLIKA;Rural area or village;Single liv w partner: without children;17;Woman;20;Unemployed, temporarily not working;1;4
CESKA REPUBLIKA;Rural area or village;Single: without children;19;Woman;20;Unemployed, temporarily not working;3;3
CESKA REPUBLIKA;Rural area or village;(Re-)Married: children this marriage;18;Man;59;Owner of a shop, craftsmen, etc.;5;2
CESKA REPUBLIKA;Rural area or village;Single liv w partner: without children;18;Man;48;Owner of a shop, craftsmen, etc.;2;3
CESKA REPUBLIKA;Rural area or village;(Re-)Married: without children;18;Man;48;Employed position, at desk;2;2
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;18;Man;89;Skilled manual worker;2;2
CESKA REPUBLIKA;Small/middle town;(Re-)Married: children this marriage;18;Woman;35;Responsible for ordinary shopping, etc.;2;3
CESKA REPUBLIKA;Rural area or village;(Re-)Married: children prev marriage;19;Woman;39;Skilled manual worker;4;3
CESKA REPUBLIKA;Small/middle town;(Re-)Married: children this marriage;19;Man;44;Owner of a shop, craftsmen, etc.;4;3
CESKA REPUBLIKA;Large town;Divorced/Separated: without children;19;Man;42;Owner of a shop, craftsmen, etc.;1;3
CESKA REPUBLIKA;Large town;Single: without children;20;Man;33;Owner of a shop, craftsmen, etc.;3;3
CESKA REPUBLIKA;Large town;Single: without children;19;Man;29;Employed position, travelling;1;2
CESKA REPUBLIKA;Large town;Single: without children;19;Man;28;Owner of a shop, craftsmen, etc.;3;4
CESKA REPUBLIKA;Large town;Widow: without children;17;Woman;69;Retired, unable to work;1;3
CESKA REPUBLIKA;Large town;(Re-)Married: without children;20;Man;76;Retired, unable to work;2;3
CESKA REPUBLIKA;Large town;(Re-)Married: without children;26;Man;63;Middle management, etc.;2;2
CESKA REPUBLIKA;Large town;(Re-)Married: without children;19;Woman;68;Retired, unable to work;2;3
CESKA REPUBLIKA;Large town;(Re-)Married: children this marriage;21;Woman;38;Employed position, travelling;2;3
CESKA REPUBLIKA;Large town;Single: without children;20;Woman;21;Unemployed, temporarily not working;1;3
CESKA REPUBLIKA;Large town;(Re-)Married: children this marriage;20;Man;51;Business proprietors, etc.;3;4
CESKA REPUBLIKA;Large town;Single liv w partner: without children;18;Man;28;Employed position, travelling;2;3
CESKA REPUBLIKA;Small/middle town;Divorced/Separated: with children;18;Woman;40;Employed position, at desk;3;2
CESKA REPUBLIKA;Small/middle town;(Re-)Married: children this marriage;26;Woman;28;Responsible for ordinary shopping, etc.;2;3
CESKA REPUBLIKA;Small/middle town;Single: without children;19;Woman;37;Employed position, at desk;1;3
CESKA REPUBLIKA;Small/middle town;Widow: without children;18;Woman;74;Retired, unable to work;1;3
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;19;Woman;53;Skilled manual worker;2;3
CESKA REPUBLIKA;Small/middle town;Divorced/Separated: without children;18;Woman;54;Skilled manual worker;1;3
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;19;Man;59;Middle management, etc.;2;3
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;18;Man;65;Owner of a shop, craftsmen, etc.;2;4
CESKA REPUBLIKA;Small/middle town;(Re-)Married: children this marriage;24;Woman;55;Middle management, etc.;3;3
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;18;Woman;56;Employed position, at desk;2;3
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;16;Woman;68;Retired, unable to work;2;4
CESKA REPUBLIKA;Large town;(Re-)Married: without children;18;Woman;46;Employed position, travelling;1;3
CESKA REPUBLIKA;Large town;(Re-)Married: without children;24;Woman;35;Middle management, etc.;2;2
CESKA REPUBLIKA;Large town;Divorced/Separated: without children;19;Woman;44;Employed position, service job;2;1
CESKA REPUBLIKA;Large town;Divorced/Separated: without children;0;Woman;29;Employed position, at desk;1;2
CESKA REPUBLIKA;Large town;(Re-)Married: without children;21;Woman;33;Employed position, at desk;2;1
CESKA REPUBLIKA;Large town;Single liv w partner: without children;18;Woman;25;Employed position, at desk;2;3
CESKA REPUBLIKA;Large town;Single liv w partner: without children;19;Man;27;Employed position, at desk;1;3
CESKA REPUBLIKA;Large town;Single liv w partner: without children;18;Woman;32;Middle management, etc.;2;3
CESKA REPUBLIKA;Large town;Single liv w partner: without children;18;Man;46;Middle management, etc.;1;2
CESKA REPUBLIKA;Large town;Divorced/Separated: without children;18;Woman;51;Employed position, at desk;1;1
CESKA REPUBLIKA;Large town;Single: without children;20;Man;33;Employed professional (employed doctor, etc.);1;2
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;18;Woman;66;Retired, unable to work;2;4
CESKA REPUBLIKA;Small/middle town;Widow: without children;16;Woman;84;Retired, unable to work;1;4
CESKA REPUBLIKA;Small/middle town;Widow: without children;18;Man;70;Retired, unable to work;1;4
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;18;Woman;66;Retired, unable to work;2;5
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;18;Man;67;Retired, unable to work;2;2
CESKA REPUBLIKA;Small/middle town;Single liv w partner: without children;18;Woman;23;Employed position, at desk;2;2
CESKA REPUBLIKA;Small/middle town;Single liv w partner: without children;19;Woman;48;Employed position, at desk;2;2
CESKA REPUBLIKA;Small/middle town;(Re-)Married: children this marriage;24;Man;46;Middle management, etc.;4;4
CESKA REPUBLIKA;Small/middle town;Divorced/Separated: with children;18;Woman;41;Middle management, etc.;3;3
CESKA REPUBLIKA;Small/middle town;Divorced/Separated: without children;19;Man;47;Employed position, at desk;1;3
CESKA REPUBLIKA;Small/middle town;(Re-)Married: children this marriage;18;Woman;42;Middle management, etc.;3;3
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;24;Man;51;Middle management, etc.;2;3
CESKA REPUBLIKA;Rural area or village;(Re-)Married: without children;18;Woman;56;Employed position, at desk;2;3
CESKA REPUBLIKA;Rural area or village;(Re-)Married: children this marriage;18;Woman;51;Employed position, at desk;2;3
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;99;Man;60;Business proprietors, etc.;2;3
CESKA REPUBLIKA;Small/middle town;Divorced/Separated: with children;18;Woman;35;Employed position, at desk;1;3
CESKA REPUBLIKA;Small/middle town;(Re-)Married: without children;18;Woman;60;Retired, unable to work;2;3
CESKA REPUBLIKA;Rural area or village;(Re-)Married: children this marriage;19;Woman;45;Middle management, etc.;2;3
CESKA REPUBLIKA;Rural area or village;Single: without children;18;Man;32;Employed position, at desk;2;4
CESKA REPUBLIKA;Rural area or village;Divorced/Separated: without children;19;Man;48;Unemployed, temporarily not working;2;4
CESKA REPUBLIKA;Rural area or village;Single liv w partner: childr prev union;19;Man;27;Owner of a shop, craftsmen, etc.;2;4
CESKA REPUBLIKA;Rural area or village;(Re-)Married: children this marriage;18;Man;48;Employed professional (employed doctor, etc.);3;2
CESKA REPUBLIKA;Rural area or village;Widow: without children;18;Woman;73;Retired, unable to work;1;4
CESKA REPUBLIKA;Rural area or village;(Re-)Married: children this marriage;18;Man;48;Owner of a shop, craftsmen, etc.;3;2
CESKA REPUBLIKA;Rural area or village;(Re-)Married: without children;18;Man;65;Retired, unable to work;2;4
CESKA REPUBLIKA;Rural area or village;Divorced/Separated: with children;24;Woman;74;Retired, unable to work;2;4
